Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000180815,MAP3K15,0.0014168756836459523,-0.1805099021616723,1.0,0.0,0.1805099021616723,1.0
ENSG00000147010,SH3KBP1,0.38425668540478225,-1.024603314649151,0.0005626466029495255,0.7816660653756212,1.024603314649151,0.0005626466029495255
ENSG00000173681,BCLAF3,0.28224163618227366,0.36308727735062507,0.5767472604881468,0.21809448243813628,-0.36308727735062507,0.5767472604881468
ENSG00000184368,MAP7D2,0.004817377324396238,-0.1805099021616723,1.0,0.003860079335188253,0.1805099021616723,1.0
ENSG00000173674,EIF1AX,2.078556627908612,0.19878857414722573,0.7935544383463118,1.8123072478708846,-0.19878857414722573,0.7935544383463118
ENSG00000177189,RPS6KA3,0.12836893693832327,-1.5971353983437089,6.254305591033059e-08,0.3879379731864194,1.5971353983437089,6.254305591033059e-08
ENSG00000149970,CNKSR2,0.003117126504021095,-2.7654724028828284,0.02946373046122091,0.02123043634353539,2.7654724028828284,0.02946373046122091
ENSG00000185915,KLHL34,0.0,-5.087400497770191,0.01408435966188073,0.007720158670376506,5.087400497770191,0.01408435966188073
ENSG00000091482,SMPX,0.0011335005469167618,-0.4435443079954666,1.0,0.0,0.4435443079954666,1.0
ENSG00000012174,MBTPS2,0.5678837740052977,0.4160115590680221,0.4665653424139264,0.42460872687070783,-0.4160115590680221,0.4665653424139264
ENSG00000230797,YY2,0.04987402406433752,0.6146703059498284,0.4627526122979873,0.030880634681506022,-0.6146703059498284,0.4627526122979873
ENSG00000102172,SMS,2.8371518689326547,1.0322611658682963,0.005579118455425417,1.3876985210001769,-1.0322611658682963,0.005579118455425417
ENSG00000102174,PHEX,0.38340655999459466,0.5082566037472014,0.35980960445982396,0.26827551379558356,-0.5082566037472014,0.35980960445982396
ENSG00000224204,PHEX-AS1,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000175809,CBLL2,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000165186,PTCHD1,0.00651762814477138,-0.7654724028828284,0.7297517504530555,0.009650198337970633,0.7654724028828284,0.7297517504530555
ENSG00000123131,PRDX4,2.7583735809219396,0.23912902560431792,0.7109140274550235,2.339208077124081,-0.23912902560431792,0.7109140274550235
ENSG00000123130,ACOT9,0.24511949327074972,-0.2646370308487558,0.6301856158070985,0.29336602947430723,0.2646370308487558,0.6301856158070985
ENSG00000233785,AC131011.1,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000130066,SAT1,4.280664815431151,-0.5340430503819356,0.13907148699892824,6.207007570982711,0.5340430503819356,0.13907148699902075
ENSG00000184831,APOO,0.5452137630669625,0.6137888670704851,0.20424214014714992,0.35512729883731925,-0.6137888670704851,0.20424214014714992
ENSG00000165182,CXorf58,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000174010,KLHL15,0.08472916588202795,-0.18050990216167273,0.8516440519737268,0.0945719437121122,0.18050990216167273,0.8516440519737268
ENSG00000130741,EIF2S3,2.093008759881801,0.13110414904361833,0.9189678506726882,1.9126693105857793,-0.13110414904361833,0.9189678506731046
ENSG00000234230,ZFX-AS1,0.0005667502734583809,-1.1805099021616723,1.0,0.0,1.1805099021616723,1.0
ENSG00000005889,ZFX,0.8161203937800685,0.2552063278849971,0.7348610896911811,0.6832340423283207,-0.2552063278849971,0.7348610896911811
ENSG00000067992,PDK3,0.21791548014474746,0.19388561261982495,0.8844548309706192,0.1891438874242244,-0.19388561261982495,0.8844548309706192
ENSG00000102230,PCYT1B,0.0017002508203751428,-1.5430799815463807,0.5839622022946874,0.003860079335188253,1.5430799815463807,0.5839622022946874
ENSG00000101868,POLA1,0.2573046241501049,0.6703466585325177,0.18638807400901075,0.1601932924103125,-0.6703466585325177,0.18638807400901075
ENSG00000004848,ARX,0.14282106891151197,0.8927390798689658,0.09085881288997599,0.07527154703617094,-0.8927390798689658,0.09085881288997599
ENSG00000176774,MAGEB18,0.0008501254101875714,-0.7654724028828284,1.0,0.0,0.7654724028828284,1.0
ENSG00000120280,CXorf21,0.005384127597854618,-3.2508992300530712,4.3333404651927753e-08,0.052111071025041415,3.2508992300530712,4.3333404651927753e-08
ENSG00000198814,GK,0.14905532191955417,-0.027593999422717452,1.0,0.15054309407234187,0.027593999422717452,1.0
ENSG00000157625,TAB3,0.4718196026541021,0.5791482778646351,0.24822684066130005,0.3145964658178426,-0.5791482778646351,0.24822684066130005
ENSG00000198947,DMD,0.018702759024126568,-2.191236308754731,2.7756083747389774e-05,0.08492174537414156,2.191236308754731,2.7756083747389774e-05
ENSG00000147027,TMEM47,0.09153016916352852,-1.480904835499394,1.3648827447723695e-05,0.2547652361224247,1.480904835499394,1.3648827447723695e-05
ENSG00000130962,PRRG1,0.08359566533511117,0.12205286785875868,1.0,0.07527154703617094,-0.12205286785875868,1.0
ENSG00000147036,LANCL3,0.0028337513672919046,-0.30604078424553194,1.0,0.0019300396675941264,0.30604078424553194,1.0
ENSG00000047597,XK,0.07849491287398576,0.9611512470619181,0.1255052700425809,0.03860079335188253,-0.9611512470619181,0.1255052700425809
ENSG00000165168,CYBB,0.38765718704553254,-1.3123499562870165,2.216943276498294e-06,0.963089794129469,1.3123499562870165,2.216943276498294e-06
ENSG00000165169,DYNLT3,0.4953397390026249,0.2789217164756246,0.7071632439980239,0.40723836986236067,-0.2789217164756246,0.7071632439980239
ENSG00000187516,HYPM,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000147041,SYTL5,0.007651128691688142,2.0418825191747754,0.21563120151210569,0.0,-2.0418825191747754,0.21563120151215165
ENSG00000101955,SRPX,0.0623425300804219,-2.021963962849851,4.068309100312574e-09,0.25283519645483055,2.021963962849851,4.068309100312574e-09
ENSG00000156313,RPGR,0.13431981480963628,-0.4883985437797267,0.3187052860827705,0.18721384775663027,0.4883985437797267,0.3187052860827705
ENSG00000156298,TSPAN7,0.04420652132975371,-2.2782065760488064,3.615935898031136e-08,0.21423440310294803,2.2782065760488064,3.615935898031136e-08
ENSG00000165175,MID1IP1,1.2068947073296221,0.4488149688165636,0.3861709503910963,0.8839581677581099,-0.4488149688165636,0.3861709503910963
ENSG00000238123,MID1IP1-AS1,0.00651762814477138,0.8194900978383277,0.6912382045703931,0.0019300396675941264,-0.8194900978383277,0.6912382045703931
ENSG00000235304,LINC01281,0.006801003281500571,-1.8220559312491966,0.032131033908546366,0.023160476011129517,1.8220559312491966,0.032131033908546366
ENSG00000223486,AC092198.1,0.07282741013940194,0.6607923518192695,0.3549707900733905,0.044390912354664906,-0.6607923518192695,0.3549707900733905
ENSG00000183337,BCOR,0.522260376991898,0.43929434777178444,0.4273396659301752,0.38407789385123114,-0.43929434777178444,0.4273396659301752
ENSG00000236393,AC091806.1,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000182220,ATP6AP2,3.508750942980836,0.34577795760308794,0.5130192763395314,2.7638168039947892,-0.34577795760308794,0.5130192763395314
ENSG00000238205,MPC1L,0.0008501254101875714,-0.7654724028828284,1.0,0.0,0.7654724028828284,1.0
ENSG00000185753,CXorf38,0.26750612907235577,0.03123527497526668,1.0,0.26055535512520706,-0.03123527497526668,1.0
ENSG00000180182,MED14,0.6409945592814288,0.25442715455487597,0.7413425800817787,0.5365510275911671,-0.25442715455487597,0.7413425800817787
ENSG00000234636,MED14OS,0.007934503828417332,-1.3669230263925538,0.24586348888855433,0.019300396675941266,1.3669230263925538,0.24586348888855433
ENSG00000124486,USP9X,1.288790121844358,0.09814893685937576,1.0,1.204344752578735,-0.09814893685937576,1.0
ENSG00000223714,AL109797.1,0.015018882246647094,-0.1805099021616723,1.0,0.015440317340753011,0.1805099021616723,1.0
ENSG00000215301,DDX3X,3.3149223494580697,0.09936901641969209,0.979985522678002,3.097713666488573,-0.09936901641969209,0.9799855226777785
ENSG00000147044,CASK,0.5256608786326483,0.31114887872008357,0.6461941058896735,0.4226786872031137,-0.31114887872008357,0.6461941058896735
ENSG00000171659,GPR34,0.08104528910454847,-1.3010051943482335,0.00021059107234031662,0.198794085762195,1.3010051943482335,0.00021059107234031662
ENSG00000171657,GPR82,0.013885381699730331,-1.209079054358444,0.10073564428540785,0.030880634681506022,1.209079054358444,0.10073564428540785
ENSG00000102055,PPP1R2C,0.0,-3.7654724028828284,0.3776173473269486,0.0019300396675941264,3.7654724028828284,0.3776173473269486
ENSG00000224294,PINCR,0.001983625957104333,-0.7654724028828284,1.0,0.0019300396675941264,0.7654724028828284,1.0
ENSG00000189221,MAOA,0.027487388262731473,-1.5430799815463816,0.0010666277193923982,0.07913162637135918,1.5430799815463816,0.0010666277193923982
ENSG00000069535,MAOB,0.05072414947452509,-0.13160030168072634,0.9490567467103898,0.05404111069263554,0.13160030168072634,0.9490567467103898
ENSG00000124479,NDP,0.5775185286540901,0.44027109774233597,0.43980712256226445,0.42460872687070783,-0.44027109774233597,0.43980712256226445
ENSG00000183690,EFHC2,0.017852633613938997,0.23452759711717164,0.9970392249040443,0.013510277673158886,-0.23452759711717164,0.9970392249040443
ENSG00000069509,FUNDC1,0.5205601261715228,0.6438204207694811,0.17516378396128826,0.3319668228261897,-0.6438204207694811,0.17516378396128826
ENSG00000147050,KDM6A,0.29641039301873323,0.08666423403304502,1.0,0.2779257121335542,-0.08666423403304502,1.0
ENSG00000147113,CXorf36,0.09011329347988256,-2.0479726313050874,3.7914024839063435e-11,0.3724976558456664,2.0479726313050874,3.7914024839063435e-11
ENSG00000270069,MIR222HG,0.016435757930293046,-2.092282719149938,3.833837468726517e-06,0.06948142803338855,2.092282719149938,3.833837468726517e-06
ENSG00000236751,LINC01186,0.0005667502734583809,-2.7654724028828284,0.333514886064077,0.003860079335188253,2.7654724028828284,0.333514886064077
ENSG00000147121,KRBOX4,0.22896711047718588,0.1530565031460016,0.9529563338158412,0.2045842047649774,-0.1530565031460016,0.9529563338158412
ENSG00000251192,ZNF674,0.05724177761929647,1.0925085922447426,0.1110129540551586,0.025090515678723644,-1.0925085922447426,0.1110129540551586
ENSG00000230844,ZNF674-AS1,0.05610827707237971,0.5492241227734578,0.5206790333012773,0.036670753684288404,-0.5492241227734578,0.5206790333012773
ENSG00000147119,CHST7,0.0770780371903398,-0.9395018026578779,0.025282155004987837,0.14668301473715362,0.9395018026578779,0.025282155004987837
ENSG00000065923,SLC9A7,0.27884113454152337,-0.011317047419107551,1.0,0.27985575180114836,0.011317047419107551,1.0
ENSG00000102218,RP2,0.22329960774260207,-0.5252952053434226,0.23342965093244936,0.320386584820625,0.5252952053434226,0.23342965093244936
ENSG00000204904,LINC01545,0.008501254101875714,1.1887239075040466,0.8618747569570386,0.0019300396675941264,-1.1887239075040466,0.8618747569570386
ENSG00000102221,JADE3,0.5287780051366694,0.9013614645070085,0.03310386286434065,0.28178579146874244,-0.9013614645070085,0.03310386286434065
ENSG00000130988,RGN,0.0022670010938335237,-2.7654724028828284,0.05474963573304807,0.015440317340753011,2.7654724028828284,0.05474963573304807
ENSG00000147123,NDUFB11,5.075815449093259,0.1531844679739902,0.8821700939545114,4.570333932862892,-0.1531844679739902,0.8821700939545114
ENSG00000182872,RBM10,1.4392623194475582,0.09392926694437037,1.0,1.3490977276482943,-0.09392926694437037,1.0
ENSG00000130985,UBA1,4.940928884010164,0.019470155833939184,1.0,4.881070319345546,-0.019470155833939184,1.0
ENSG00000102225,CDK16,1.7733616056512738,0.1898191947832698,0.8567419986421385,1.5556119720808659,-0.1898191947832698,0.8567419986421385
ENSG00000102226,USP11,0.6664983215870559,-0.11593358304177465,0.8696029618275569,0.7218348356802032,0.11593358304177465,0.8696029618275569
ENSG00000147124,ZNF41,0.05667502734583809,0.3006167875749437,0.8009461287237356,0.044390912354664906,-0.3006167875749437,0.8009461287237356
ENSG00000196741,LINC01560,0.008784629238604904,-0.7654724028828284,0.6708682972941848,0.013510277673158886,0.7654724028828284,0.6708682972941848
ENSG00000078061,ARAF,1.1377511739676995,-0.10907841118835734,0.8756872661545932,1.2275052285898644,0.10907841118835734,0.8756872661545932
ENSG00000008056,SYN1,0.007651128691688142,-0.9581174808252246,0.512949002040635,0.013510277673158886,0.9581174808252246,0.512949002040635
ENSG00000102265,TIMP1,4.084002470541093,-2.190435312112106,7.142992635154693e-21,18.67120374430558,2.190435312112106,7.142992635151293e-21
ENSG00000126759,CFP,0.02352013634852281,-2.7654724028828293,6.151442238894084e-12,0.1601932924103125,2.7654724028828293,6.151442238894084e-12
ENSG00000126767,ELK1,0.6013220401393421,0.09165939860030092,1.0,0.5635715829374849,-0.09165939860030092,1.0
ENSG00000126756,UXT,1.9467871893295383,0.1978337558980623,0.8416292281217709,1.6984349074828313,-0.1978337558980623,0.8416292281217709
ENSG00000267064,UXT-AS1,0.0005667502734583809,-1.1805099021616723,1.0,0.0,1.1805099021616723,1.0
ENSG00000197779,ZNF81,0.037405518048253136,-0.16962158601893673,0.9488909240460333,0.04053083301947665,0.16962158601893673,0.9488909240460333
ENSG00000147118,ZNF182,0.14650494568899147,0.2513358848037246,0.8038003349119313,0.12159249905842996,-0.2513358848037246,0.8038003349119313
ENSG00000221994,ZNF630,0.1156170557855097,0.7010312644299699,0.2391236934216763,0.06948142803338855,-0.7010312644299699,0.2391236934216763
ENSG00000126752,SSX1,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000017483,SLC38A5,0.06460953117425543,-1.857005952348771,4.761826424037602e-08,0.2335347997788893,1.857005952348771,4.761826424037602e-08
ENSG00000068438,FTSJ1,0.6441116857854499,0.20563504599448457,0.838364959164055,0.5577814639347025,-0.20563504599448457,0.838364959164055
ENSG00000224292,AF196972.1,0.0017002508203751428,-0.9581174808252246,1.0,0.0019300396675941264,0.9581174808252246,1.0
ENSG00000102312,PORCN,0.23945199053616592,-0.10704774022065178,0.9057527876330824,0.25669527579001883,0.10704774022065178,0.9057527876330824
ENSG00000147155,EBP,1.0989287802358005,0.25815120164307004,0.7309712787898087,0.9186988817748042,-0.25815120164307004,0.7309712787898087
ENSG00000068354,TBC1D25,0.28224163618227366,-0.09864345737625979,0.9144474096815707,0.30108618814468374,0.09864345737625979,0.9144474096815707
ENSG00000204620,AC115618.1,0.003117126504021095,-0.7654724028828284,0.9384174472648592,0.003860079335188253,0.7654724028828284,0.9384174472648592
ENSG00000102317,RBM3,5.783119790369319,0.5592152066443734,0.1930237681062305,3.9295607632216414,-0.5592152066443734,0.1930237681062305
ENSG00000101940,WDR13,1.0839098979891535,-0.3129998899121531,0.46086782371710844,1.3471676879807002,0.3129998899121531,0.46086782371710844
ENSG00000015285,WAS,0.12865231207505246,-2.059870979625958,2.8365711802778017e-14,0.5365510275911671,2.059870979625958,2.8365711802778017e-14
ENSG00000101945,SUV39H1,0.22329960774260207,0.3038202354529922,0.6967002101978428,0.17949368908625377,-0.3038202354529922,0.6967002101978428
ENSG00000232828,AC231533.1,0.0005667502734583809,-1.1805099021616723,1.0,0.0,1.1805099021616723,1.0
ENSG00000171433,GLOD5,0.029471014219835806,0.9487731147832941,0.3095689448357964,0.013510277673158886,-0.9487731147832941,0.3095689448357964
ENSG00000102145,GATA1,0.0005667502734583809,-3.7654724028828284,0.0227241966717954,0.009650198337970633,3.7654724028828284,0.0227241966717954
ENSG00000094631,HDAC6,0.44943296685249606,0.0211239590079777,1.0,0.44197908387905493,-0.0211239590079777,1.0
ENSG00000187682,ERAS,0.001983625957104333,-0.7654724028828284,1.0,0.0019300396675941264,0.7654724028828284,1.0
ENSG00000102109,PCSK1N,0.8237715224717567,0.06791380906526989,1.0,0.7855261447108095,-0.06791380906526989,1.0
ENSG00000126768,TIMM17B,3.13639601331868,0.17992052168672656,0.8263032043602795,2.7715369626651656,-0.17992052168672656,0.8263032043604306
ENSG00000102103,PQBP1,1.3457485243269254,-0.1254077922704785,0.8390720043958455,1.4687601870391302,0.1254077922704785,0.8390720043958485
ENSG00000102100,SLC35A2,0.8458747831366334,0.8418881082491418,0.04209066455933475,0.47092967889296683,-0.8418881082491418,0.04209066455933475
ENSG00000102096,PIM2,0.27770763399460663,-1.8907581579520998,1.6421394536816003e-13,1.0306411824952635,1.8907581579520998,1.6421394536816003e-13
ENSG00000068308,OTUD5,1.0977952796888837,-0.259119736858039,0.5629281222421145,1.3143570136316,0.259119736858039,0.5629281222421145
ENSG00000102057,KCND1,0.029471014219835806,-1.2991543986602916,0.021809055782067523,0.07141146770098268,1.2991543986602916,0.021809055782067523
ENSG00000068400,GRIPAP1,0.5435135122465873,-0.019204743465838447,1.0,0.5500613052643261,0.019204743465838447,1.0
ENSG00000068323,TFE3,0.6047225417800924,-0.40589176651606834,0.3283510837562788,0.8009664620515624,0.40589176651606834,0.3283510837562788
ENSG00000147144,CCDC120,0.2598550003806676,0.40445259855948357,0.5298669910249362,0.19493400642700676,-0.40445259855948357,0.5298669910249362
ENSG00000243279,PRAF2,0.6322099300428239,-0.352157524752993,0.39844605919614107,0.8067565810543449,0.352157524752993,0.39844605919614107
ENSG00000196998,WDR45,1.4520142006003718,0.1463528983852705,0.935913083759079,1.312426973964006,-0.1463528983852705,0.935913083759079
ENSG00000068394,GPKOW,0.5333120073243364,0.05806244623020973,1.0,0.5114605119124435,-0.05806244623020973,1.0
ENSG00000269313,MAGIX,0.3352327867506323,0.0776587485003053,1.0,0.3165265054854367,-0.0776587485003053,1.0
ENSG00000102007,PLP2,1.9286511805788702,0.14237225098214223,0.900346576336174,1.7486159388402784,-0.14237225098214223,0.900346576336174
ENSG00000012211,PRICKLE3,0.08756291724931985,0.15309999777332495,0.9847592831508575,0.07720158670376506,-0.15309999777332495,0.9847592831508575
ENSG00000102003,SYP,0.052707775431629425,-0.17277425338206776,0.9238995162436991,0.05790119002782379,0.17277425338206776,0.9238995162436991
ENSG00000237341,SYP-AS1,0.0008501254101875714,-1.7654724028828284,0.7330322053360028,0.0019300396675941264,1.7654724028828284,0.7330322053360028
ENSG00000102001,CACNA1F,0.10343192490615451,0.07780209342971833,1.0,0.09650198337970632,-0.07780209342971833,1.0
ENSG00000101997,CCDC22,0.5474807641607959,-0.10151191312184171,0.8969410258755748,0.5867320589486145,0.10151191312184171,0.8969410258755748
ENSG00000049768,FOXP3,0.10881605250400914,-1.55179719864749,2.506412803943466e-07,0.31845654515303085,1.55179719864749,2.506412803943466e-07
ENSG00000049769,PPP1R3F,0.06460953117425543,-0.21167083364813344,0.8472423490824574,0.07334150736857681,0.21167083364813344,0.8472423490824574
ENSG00000270012,AC232271.1,0.03428839154423204,0.25837433907153873,0.8923262067112484,0.02702055534631777,-0.25837433907153873,0.8923262067112484
ENSG00000215274,GAGE10,0.0008501254101875714,-2.3504349036039844,0.4298481488116211,0.003860079335188253,2.3504349036039844,0.4298481488116211
ENSG00000224659,GAGE12J,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000101951,PAGE4,0.0005667502734583809,-1.1805099021616723,1.0,0.0,1.1805099021616723,1.0
ENSG00000234390,USP27X-AS1,0.01218513087935519,1.1089967150333129,0.4059716907592834,0.003860079335188253,-1.1089967150333129,0.4059716907592834
ENSG00000273820,USP27X,0.08246216478819442,0.47015584561031254,0.553943707136294,0.05790119002782379,-0.47015584561031254,0.553943707136294
ENSG00000171365,CLCN5,0.1425376937747828,0.16741340125863458,0.9429083128928771,0.12545257839361823,-0.16741340125863458,0.9429083128928771
ENSG00000147082,CCNB3,0.010484880058980047,0.48245511056075685,0.8080847612478276,0.005790119002782379,-0.48245511056075685,0.8080847612478276
ENSG00000274588,DGKK,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000158352,SHROOM4,0.027770763399460663,-1.4580438776905815,0.0025852657803307963,0.07527154703617094,1.4580438776905815,0.0025852657803307963
ENSG00000122824,NUDT10,0.03627201750133638,0.3388642569319069,0.8516440519737268,0.02702055534631777,-0.3388642569319069,0.8516440519737268
ENSG00000187690,CXorf67,0.00028337513672919046,-2.7654724028828284,0.5423159088746002,0.0019300396675941264,2.7654724028828284,0.5423159088746002
ENSG00000196368,NUDT11,0.02607051257908552,0.07324669008411,1.0,0.023160476011129517,-0.07324669008411,1.0
ENSG00000224109,CENPVL3,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000189369,GSPT2,0.016152382793563857,-2.192893626617505,0.00010982017309160534,0.07334150736857681,2.192893626617505,0.00010982017309160534
ENSG00000179222,MAGED1,1.8850114095225747,0.13503529397738545,0.9565195287481881,1.7177353041587724,-0.13503529397738545,0.9565195287481881
ENSG00000187243,MAGED4B,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000154545,MAGED4,0.0,-3.7654724028828284,0.3776173473269486,0.0019300396675941264,3.7654724028828284,0.3776173473269486
ENSG00000155622,XAGE2,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000179304,FAM156B,0.0014168756836459523,-0.1805099021616723,1.0,0.0,0.1805099021616723,1.0
ENSG00000268350,FAM156A,0.0017002508203751428,0.04188251917477537,1.0,0.0,-0.04188251917477537,1.0
ENSG00000184194,GPR173,0.008501254101875714,-1.7181666881044722,0.018715490920263984,0.02702055534631777,1.7181666881044722,0.018715490920263984
ENSG00000184205,TSPYL2,0.16407420416620128,-1.1091252689249074,0.0008996335835638737,0.3531972591697251,1.1091252689249074,0.0008996335835638737
ENSG00000232593,KANTR,0.1861774648310781,0.011508870131256455,1.0,0.18335376842144202,-0.011508870131256455,1.0
ENSG00000126012,KDM5C,0.8127198921393182,-0.14332629476844477,0.8085087401547637,0.8974684454312688,0.14332629476844477,0.8085087401547637
ENSG00000124313,IQSEC2,0.3825564345844071,0.05691072840710687,1.0,0.36670753684288404,-0.05691072840710687,1.0
ENSG00000072501,SMC1A,1.1995269537746631,0.09745780821647648,1.0,1.1213530468721875,-0.09745780821647648,1.0
ENSG00000158423,RIBC1,0.0801951636943609,0.29681187537151343,0.7951974595613429,0.06369130903060617,-0.29681187537151343,0.7951974595613429
ENSG00000072506,HSD17B10,2.13523165525445,-0.025440505668839597,1.0,2.1751547053785805,0.025440505668839597,1.0
ENSG00000086758,HUWE1,1.855540395302739,0.45420563375658285,0.3776173473269486,1.3548878466510768,-0.45420563375658285,0.3776173473269486
ENSG00000172943,PHF8,0.5228271272653564,0.4052343352574994,0.48857681296600397,0.3937280921892018,-0.4052343352574994,0.48857681296600397
ENSG00000184083,FAM120C,0.2845086372761072,0.4795869286202632,0.3971258675759099,0.20265416509738327,-0.4795869286202632,0.3971258675759099
ENSG00000196632,WNK3,0.022103260664876855,0.07887672665697654,1.0,0.019300396675941266,-0.07887672665697654,1.0
ENSG00000158526,TSR2,1.5871841408201957,0.47193474439091154,0.361166771831256,1.144513522883317,-0.47193474439091154,0.361166771831256
ENSG00000102302,FGD1,0.4295967072814527,0.3921420312265025,0.5216030635202136,0.32617670382340735,-0.3921420312265025,0.5216030635202136
ENSG00000130119,GNL3L,0.03202139045039852,0.16052701567339422,1.0,0.02702055534631777,-0.16052701567339422,1.0
ENSG00000102313,ITIH6,0.027204013126002284,-0.25302240194604053,0.9032780732712645,0.030880634681506022,0.25302240194604053,0.9032780732712645
ENSG00000102316,MAGED2,10.614949246738744,0.6731208809719575,0.09359457240153155,6.6663570118701125,-0.6731208809719575,0.09359457240159273
ENSG00000067445,TRO,0.03202139045039852,-1.2545104836054497,0.01341278389351403,0.07527154703617094,1.2545104836054497,0.01341278389351403
ENSG00000158571,PFKFB1,0.021819885528147665,-0.18050990216167317,1.0,0.023160476011129517,0.18050990216167317,1.0
ENSG00000169188,APEX2,0.5752515275602567,0.3096127851833622,0.6502444942989589,0.4632095202225903,-0.3096127851833622,0.6502444942989589
ENSG00000238269,PAGE2B,0.0005667502734583809,-2.1805099021616723,0.6524416730502225,0.0019300396675941264,2.1805099021616723,0.6524416730502225
ENSG00000182518,FAM104B,0.4094770725736802,0.7211521786450346,0.12221416336965359,0.24704507745204818,-0.7211521786450346,0.12221416336965359
ENSG00000256045,MTRNR2L10,0.0017002508203751428,-1.5430799815463807,0.5878121873097513,0.003860079335188253,1.5430799815463807,0.5878121873097513
ENSG00000158639,PAGE5,0.0,-3.7654724028828284,0.3776173473269486,0.0019300396675941264,3.7654724028828284,0.3776173473269486
ENSG00000187601,MAGEH1,0.3029280211635046,-0.15328843342664844,0.8184272898651476,0.335826902161378,0.15328843342664844,0.8184272898651476
ENSG00000247746,USP51,0.08189541451473605,-0.011828067569992218,1.0,0.0810616660389533,0.011828067569992218,1.0
ENSG00000083750,RRAGB,0.24738649436458326,0.028737143117853137,1.0,0.2412549584492658,-0.028737143117853137,1.0
ENSG00000227486,AL445472.1,0.013318631426271951,0.8194900978383277,0.5423159088746002,0.005790119002782379,-0.8194900978383277,0.5423159088746002
ENSG00000102349,KLF8,0.19297846811257868,0.47823052469903127,0.4287140610337073,0.13703281639918297,-0.47823052469903127,0.4287140610337073
ENSG00000188021,UBQLN2,0.6792502027398695,0.06982611775263436,1.0,0.6465632886440323,-0.06982611775263436,1.0
ENSG00000204272,NBDY,1.48063508941002,0.4439119491346418,0.3902224879120352,1.0885423725230874,-0.4439119491346418,0.3902224879120352
ENSG00000204271,SPIN3,0.44574909007501656,0.9005511122377823,0.03552152839588004,0.23739487911407756,-0.9005511122377823,0.03552152839588004
ENSG00000224799,AL139397.1,0.00028337513672919046,-1.7654724028828284,1.0,0.0,1.7654724028828284,1.0
ENSG00000186787,SPIN2B,0.4619014728685804,0.6206664449668069,0.20445417562706553,0.2991561484770896,-0.6206664449668069,0.20445417562706553
ENSG00000226310,AL022157.1,0.0008501254101875714,-1.7654724028828284,0.7128239556091693,0.0019300396675941264,1.7654724028828284,0.7128239556091693
ENSG00000147059,SPIN2A,0.001983625957104333,-1.7654724028828284,0.3880117913634208,0.005790119002782379,1.7654724028828284,0.3880117913634208
ENSG00000165591,FAAH2,0.4882553605843951,0.9637038431778147,0.020230090461299033,0.24897511711964232,-0.9637038431778147,0.020230090461299033
ENSG00000198455,ZXDB,0.3380665381179242,0.5019184079951009,0.37073495211008645,0.23739487911407756,-0.5019184079951009,0.37073495211008645
ENSG00000198205,ZXDA,0.030321139630023378,-0.010584900719360135,1.0,0.028950595013911895,0.010584900719360135,1.0
ENSG00000186767,SPIN4,0.16237395334582613,0.5414535286652868,0.3776173473269486,0.11001226105286521,-0.5414535286652868,0.3776173473269486
ENSG00000131089,ARHGEF9,0.19496209406968304,0.2705703470427019,0.7571729964473376,0.1601932924103125,-0.2705703470427019,0.7571729964473376
ENSG00000184675,AMER1,0.07849491287398576,-0.038848752938081876,1.0,0.07913162637135918,0.038848752938081876,1.0
ENSG00000198881,ASB12,0.00028337513672919046,-2.7654724028828284,0.5423159088746002,0.0019300396675941264,2.7654724028828284,0.5423159088746002
ENSG00000102043,MTMR8,0.0014168756836459523,-1.7654724028828284,0.5303275213731234,0.003860079335188253,1.7654724028828284,0.5303275213731234
ENSG00000126970,ZC4H2,0.030604514766752567,-0.8552690732334751,0.1798804940160384,0.05404111069263554,0.8552690732334751,0.1798804940160384
ENSG00000102053,ZC3H12B,0.004817377324396238,0.4044525985594838,0.9692721248942355,0.0019300396675941264,-0.4044525985594838,0.9692721248942355
ENSG00000001497,LAS1L,1.1870584477585788,0.1509181644664167,0.9281962704248001,1.069241975847146,-0.1509181644664167,0.9281962704250216
